Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02141"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00119"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00104"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00047"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00073"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,0012"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00174"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,41992"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,36814"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,43408"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,16681"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,2577"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,43408"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,42567"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,61358"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,43408"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,33188"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,29096"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42713"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,13184"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,20367"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,22869"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,33642"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,48493"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,22869"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,4781"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,41916"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,08383"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,18993"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,29341"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,08383"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,48465"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,6986"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,08383"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,98353"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,86227"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17408"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,39072"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,60359"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17408"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,99701"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,43713"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,17408"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,22725"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,19923"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04407"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,09028"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,13946"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04407"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,23037"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,33206"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04407"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,0177"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01551"
MP10,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,32801"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00703"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01086"
"MP2,5",Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33089"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,01794"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02586"
Material particulado,Renca,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,37179"
MP10,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00309"
MP10,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00271"
"MP2,5",Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00123"
"MP2,5",Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0019"
Material particulado,Renca,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00313"
Material particulado,Renca,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00452"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,002"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,00169"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,01196"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,00079"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,00118"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,01196"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,00204"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,00281"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3,"0,01196"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,0066"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00557"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00394"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00262"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,0039"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00394"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00673"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00928"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 3 - Con filtro,"0,00394"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00259"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00218"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00434"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00103"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00153"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00434"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00264"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00364"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 5,"0,00434"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00003"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00002"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,0000026"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00001"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00001"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,0000026"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00003"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,00004"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora F - Rígidos Euro 6,"0,0000026"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,03138"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,02647"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,17116"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,01248"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,01853"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,17116"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,03202"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,04412"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3,"0,17116"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,10335"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,0872"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,05637"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,04113"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,06104"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,05637"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,10546"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,14534"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 3 - Con filtro,"0,05637"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,04059"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,03425"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,0626"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,01615"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,02397"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,0626"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,04142"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,05708"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 5,"0,0626"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00049"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00042"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00003"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00019"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00029"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00003"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,0005"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,0007"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora G - Rígidos Euro 6,"0,00003"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00003"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00002"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00018"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00001"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00002"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00018"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00003"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00004"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3,"0,00018"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00011"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00009"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00006"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00004"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00006"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00006"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00011"
Material particulado,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00015"
Material particulado,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 3 - Con filtro,"0,00006"
MP10,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00004"
MP10,San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00003"
MP10,San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00006"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00001"
"MP2,5",San Bernardo,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00002"
"MP2,5",San Bernardo,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00006"
Material particulado,San Bernardo,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora I - Rígidos Euro 5,"0,00004"
